id,host_identity_verified,neighbourhood_group,cancellation_policy,room_type,construction_year,price_us_dol,service_fee,minimum_nights,number_of_reviews,review_rate_number
53315744,unconfirmed,brooklyn,strict,entire home/apt,2017,808,162,3,7,4
41131454,unconfirmed,manhattan,flexible,entire home/apt,2012,198,40,2,31,5
53745434,verified,queens,moderate,entire home/apt,2012,498,100,3,21,3
1379662,verified,brooklyn,moderate,private room,2012,310,62,3,7,3
21980452,unconfirmed,manhattan,strict,entire home/apt,2020,221,44,3,11,2
55733714,verified,queens,moderate,entire home/apt,2020,324,65,2,4,2
24191861,verified,manhattan,moderate,entire home/apt,2019,533,107,2,3,2
48914466,verified,brooklyn,moderate,entire home/apt,2013,989,198,2,11,1
30974105,verified,queens,moderate,entire home/apt,2022,858,172,2,57,5
37752483,unconfirmed,manhattan,flexible,entire home/apt,2021,756,151,30,54,5
13690981,verified,manhattan,moderate,private room,2003,754,151,1,0,4
4015789,verified,brooklyn,strict,entire home/apt,2003,1144,229,2,11,5
43669273,verified,manhattan,flexible,entire home/apt,2021,227,45,1,36,5
21202261,unconfirmed,queens,strict,private room,2020,912,182,3,2,3
16989869,unconfirmed,brooklyn,moderate,entire home/apt,2020,511,102,2,1,2
45415645,unconfirmed,brooklyn,flexible,private room,2005,404,81,1,8,1
35784638,unconfirmed,manhattan,flexible,entire home/apt,2011,104,21,3,35,5
15194341,verified,brooklyn,moderate,entire home/apt,2015,72,14,2,61,2
39914737,unconfirmed,manhattan,moderate,entire home/apt,2022,546,109,30,23,2
56699686,unconfirmed,manhattan,strict,private room,2017,716,143,3,0,4
36190578,unconfirmed,queens,flexible,private room,2014,903,181,1,21,4
7357757,verified,brooklyn,strict,entire home/apt,2014,637,127,45,1,5
40649296,unconfirmed,manhattan,moderate,entire home/apt,2009,699,140,5,5,5
42477409,verified,brooklyn,flexible,private room,2021,87,17,1,5,2
6814294,unconfirmed,brooklyn,flexible,private room,2013,77,15,3,2,1
57170246,unconfirmed,manhattan,strict,entire home/apt,2005,566,113,2,35,5
7960868,verified,brooklyn,strict,entire home/apt,2007,735,147,1,0,5
7921103,unconfirmed,brooklyn,flexible,private room,2008,273,55,60,34,4
53338941,unconfirmed,brooklyn,strict,private room,2014,778,156,2,56,3
4467019,verified,manhattan,strict,entire home/apt,2022,299,60,2,18,3
40781296,unconfirmed,brooklyn,flexible,entire home/apt,2007,1050,210,2,1,1
40337799,verified,brooklyn,moderate,entire home/apt,2006,50,10,2,11,1
21002328,unconfirmed,manhattan,flexible,private room,2006,111,22,5,8,5
48924959,unconfirmed,brooklyn,flexible,entire home/apt,2014,342,68,1,1,3
35702345,unconfirmed,queens,strict,private room,2016,994,199,1,20,3
55547036,unconfirmed,brooklyn,moderate,private room,2009,136,27,1,36,2
11693312,unconfirmed,brooklyn,flexible,private room,2003,55,11,1,11,3
29862877,verified,queens,strict,private room,2019,697,139,3,20,2
34730849,verified,manhattan,strict,private room,2011,311,62,5,9,3
15638943,verified,brooklyn,flexible,entire home/apt,2020,995,199,3,0,5
46889182,unconfirmed,brooklyn,flexible,entire home/apt,2008,870,174,3,6,2
21473992,verified,manhattan,flexible,entire home/apt,2007,228,46,6,1,5
1133888,unconfirmed,manhattan,moderate,entire home/apt,2005,597,119,4,4,3
14512803,verified,manhattan,moderate,entire home/apt,2019,260,52,2,110,1
10129750,verified,brooklyn,strict,entire home/apt,2012,1171,234,1,0,2
13729642,verified,manhattan,strict,private room,2005,830,166,2,21,5
17123525,unconfirmed,manhattan,flexible,private room,2020,384,77,2,7,3
49857242,verified,brooklyn,moderate,entire home/apt,2015,510,102,3,1,2
45850305,unconfirmed,manhattan,moderate,entire home/apt,2008,1150,230,3,3,4
24059309,unconfirmed,manhattan,strict,entire home/apt,2006,534,107,29,2,2
20681442,verified,brooklyn,moderate,entire home/apt,2018,992,198,2,13,4
24730906,verified,brooklyn,flexible,private room,2009,621,124,1,0,2
12541092,verified,queens,moderate,private room,2009,992,198,6,23,5
31076280,unconfirmed,queens,moderate,entire home/apt,2004,432,86,1,36,4
34528155,unconfirmed,manhattan,strict,entire home/apt,2016,423,85,240,6,4
55568024,verified,manhattan,strict,entire home/apt,2011,624,125,2,40,4
51181105,unconfirmed,brooklyn,strict,entire home/apt,2018,727,145,7,0,5
29083030,verified,manhattan,strict,entire home/apt,2012,419,84,3,153,3
17142304,verified,manhattan,moderate,private room,2009,1027,205,2,8,5
51231916,unconfirmed,manhattan,flexible,entire home/apt,2008,1037,207,3,29,3
17383106,verified,queens,moderate,private room,2010,825,165,1,7,2
45731008,unconfirmed,manhattan,strict,private room,2007,1082,216,1,0,5
50888938,verified,brooklyn,flexible,private room,2021,1148,230,1,0,2
8504884,unconfirmed,brooklyn,moderate,entire home/apt,2008,956,191,4,3,2
2579257,verified,manhattan,strict,shared room,2003,915,183,3,38,3
53500765,verified,manhattan,flexible,private room,2012,698,140,1,6,5
18688744,unconfirmed,brooklyn,flexible,entire home/apt,2009,973,195,10,3,5
14688987,verified,queens,strict,private room,2015,386,77,14,2,2
37825386,verified,queens,flexible,private room,2005,312,62,1,33,4
27031787,verified,brooklyn,strict,shared room,2022,250,50,1,1,5
14922610,unconfirmed,brooklyn,moderate,private room,2021,236,47,2,31,2
46232497,verified,brooklyn,flexible,private room,2012,756,151,5,1,4
8252483,unconfirmed,manhattan,flexible,entire home/apt,2013,1020,204,1,1,5
14340486,unconfirmed,manhattan,flexible,entire home/apt,2011,1039,208,10,5,1
18075691,unconfirmed,brooklyn,strict,entire home/apt,2019,873,175,1,21,3
4724943,unconfirmed,manhattan,moderate,private room,2019,1143,229,1,9,2
33098251,unconfirmed,brooklyn,strict,entire home/apt,2011,460,92,5,3,3
16446406,verified,brooklyn,strict,private room,2016,1077,215,1,2,2
43228537,verified,queens,flexible,private room,2005,893,179,3,47,5
47121148,unconfirmed,manhattan,moderate,entire home/apt,2012,1148,230,30,1,3
51538443,unconfirmed,brooklyn,moderate,private room,2014,1108,222,3,5,4
11780023,unconfirmed,manhattan,flexible,private room,2021,673,135,5,10,1
41552859,unconfirmed,manhattan,strict,entire home/apt,2016,1020,204,6,10,2
3229867,unconfirmed,brooklyn,strict,entire home/apt,2007,128,26,1,24,3
55228359,unconfirmed,brooklyn,strict,shared room,2005,130,26,1,16,3
30457704,unconfirmed,manhattan,flexible,entire home/apt,2006,1060,212,2,38,5
23668833,verified,manhattan,strict,entire home/apt,2011,86,17,1,20,5
35478664,verified,manhattan,moderate,private room,2020,704,141,2,149,3
7716752,unconfirmed,manhattan,flexible,entire home/apt,2009,694,139,2,0,1
15003798,verified,brooklyn,strict,private room,2003,77,15,2,10,3
23722958,unconfirmed,queens,flexible,entire home/apt,2009,1159,232,4,1,2
7182125,verified,brooklyn,moderate,private room,2007,293,59,1,0,3
24323860,verified,brooklyn,strict,entire home/apt,2006,926,185,29,0,4
14879530,unconfirmed,manhattan,strict,entire home/apt,2011,640,128,3,32,4
21582243,unconfirmed,brooklyn,strict,private room,2007,807.7777778,161.3333333,15,0,5
6928620,unconfirmed,manhattan,moderate,entire home/apt,2014,197,39,1,72,1
8784900,unconfirmed,brooklyn,moderate,entire home/apt,2005,956,191,10,10,3
14327230,unconfirmed,manhattan,moderate,private room,2020,51,10,1,1,2
28415299,verified,brooklyn,moderate,entire home/apt,2007,763,153,3,34,4
41464491,verified,manhattan,flexible,private room,2020,1046,209,1,0,4
51332987,verified,brooklyn,flexible,private room,2006,435,87,2,9,3
42041644,unconfirmed,brooklyn,strict,entire home/apt,2019,863,173,2,5,4
41182266,unconfirmed,brooklyn,strict,private room,2017,757,151,3,18,4
39106170,unconfirmed,manhattan,flexible,entire home/apt,2003,252,50,1,31,3
48520676,verified,brooklyn,strict,private room,2003,207,41,2,132,3
53093720,verified,brooklyn,moderate,entire home/apt,2013,986,197,1,90,5
33752174,verified,brooklyn,strict,entire home/apt,2020,1173,235,2,236,2
15979160,unconfirmed,manhattan,strict,entire home/apt,2004,504,101,5,2,5
51287699,unconfirmed,brooklyn,moderate,shared room,2003,864,173,30,2,4
50128421,verified,manhattan,strict,private room,2015,348,70,3,12,2
21261909,unconfirmed,brooklyn,strict,private room,2015,176,35,1,43,5
43700201,verified,brooklyn,strict,private room,2022,799,160,30,11,4
44965521,unconfirmed,manhattan,moderate,entire home/apt,2016,663,133,1,3,3
24125032,unconfirmed,queens,flexible,private room,2003,604,121,5,1,4
2468245,unconfirmed,brooklyn,strict,private room,2010,811,162,3,20,2
19672390,verified,brooklyn,moderate,private room,2013,410,82,2,10,2
28793624,verified,brooklyn,flexible,entire home/apt,2006,530,106,30,23,2
26588843,verified,manhattan,strict,private room,2020,157,31,1,0,4
29001841,unconfirmed,bronx,moderate,private room,2004,267,53,1,4,4
22228434,unconfirmed,bronx,flexible,entire home/apt,2011,331,66,1,2,2
29993772,unconfirmed,brooklyn,flexible,entire home/apt,2021,615,123,3,49,3
43196504,unconfirmed,queens,flexible,private room,2006,427,85,3,3,2
2435659,verified,brooklyn,moderate,entire home/apt,2010,492,98,3,144,1
4644859,unconfirmed,brooklyn,moderate,private room,2017,782,156,12,0,4
16266356,unconfirmed,brooklyn,moderate,entire home/apt,2018,301,60,4,6,3
19116224,unconfirmed,brooklyn,moderate,private room,2022,479,96,3,0,2
45733770,unconfirmed,manhattan,flexible,entire home/apt,2008,200,40,4,26,5
4874616,verified,brooklyn,moderate,private room,2014,57,11,25,0,5
26451320,verified,brooklyn,moderate,private room,2016,379,76,1,4,5
57295066,verified,manhattan,flexible,private room,2017,1086,217,1,116,5
52074174,unconfirmed,brooklyn,moderate,private room,2010,899,180,2,32,2
23008282,verified,manhattan,strict,private room,2007,708,142,1,34,4
25987388,verified,brooklyn,moderate,private room,2014,774,155,7,2,2
23842255,unconfirmed,brooklyn,flexible,entire home/apt,2007,775,155,1,1,4
53586924,verified,bronx,strict,entire home/apt,2003,891,178,2,41,4
35626128,verified,manhattan,flexible,private room,2003,661,132,1,1,5
16626455,verified,manhattan,moderate,entire home/apt,2006,686,137,7,1,3
20759316,verified,queens,flexible,entire home/apt,2004,1170,234,3,31,2
5959333,verified,manhattan,strict,private room,2011,802,160,1,1,4
18113799,verified,manhattan,strict,entire home/apt,2004,229,46,2,3,4
6519365,verified,brooklyn,strict,entire home/apt,2008,324,65,30,11,3
40749262,verified,brooklyn,strict,entire home/apt,2022,652,130,5,1,2
39191224,verified,queens,flexible,private room,2006,825,165,2,8,2
26164124,unconfirmed,brooklyn,strict,private room,2011,636,127,1,1,3
45339980,verified,queens,strict,entire home/apt,2020,528,106,3,22,4
1912631,verified,queens,moderate,shared room,2019,902,180,5,2,4
53168833,unconfirmed,manhattan,flexible,entire home/apt,2022,90,18,5,11,3
47387356,verified,queens,flexible,private room,2011,401,80,2,29,3
15526826,verified,queens,flexible,private room,2012,99,20,3,5,4
25515172,verified,manhattan,strict,entire home/apt,2009,780,156,8,0,4
2892964,unconfirmed,brooklyn,flexible,private room,2013,772,154,90,13,5
52125538,unconfirmed,brooklyn,moderate,entire home/apt,2008,583,117,3,41,3
56525160,verified,brooklyn,strict,shared room,2020,1106,221,1,103,2
7750442,unconfirmed,manhattan,moderate,private room,2006,117,23,5,0,3
26240894,verified,queens,moderate,entire home/apt,2018,1148,230,10,0,2
34822531,unconfirmed,manhattan,strict,entire home/apt,2017,101,20,2,54,4
46015995,verified,brooklyn,flexible,entire home/apt,2018,82,16,3,68,4
45542674,unconfirmed,brooklyn,strict,private room,2012,658,132,2,45,4
44299447,verified,manhattan,flexible,private room,2020,752,150,2,0,5
10797481,unconfirmed,brooklyn,moderate,entire home/apt,2005,84,17,2,4,5
13554010,verified,brooklyn,moderate,private room,2012,534,107,2,3,5
39015593,verified,brooklyn,moderate,entire home/apt,2003,1068,214,4,0,5
17003676,unconfirmed,brooklyn,strict,entire home/apt,2019,1074,215,2,42,3
5997442,unconfirmed,manhattan,flexible,entire home/apt,2014,678,136,1,8,2
5376657,unconfirmed,manhattan,strict,private room,2003,117,23,3,24,3
51351766,unconfirmed,queens,strict,entire home/apt,2017,1086,217,2,6,3
35316840,verified,queens,flexible,private room,2004,725,145,30,16,5
57183501,verified,queens,moderate,entire home/apt,2007,862,172,4,0,4
29580100,verified,manhattan,strict,private room,2012,1145,229,2,40,4
11831387,verified,manhattan,flexible,private room,2014,434,87,2,17,3
5819601,verified,bronx,strict,private room,2005,755,151,1,0,4
15995729,verified,manhattan,strict,shared room,2016,979,196,35,1,4
21125491,verified,bronx,strict,private room,2017,595,119,2,0,3
29200117,verified,brooklyn,moderate,entire home/apt,2009,365,73,2,49,2
6437625,unconfirmed,brooklyn,moderate,entire home/apt,2009,239,48,2,5,1
25480929,verified,manhattan,flexible,entire home/apt,2017,731,146,29,0,3
27342180,verified,manhattan,strict,entire home/apt,2021,213,43,29,0,4
39562922,verified,manhattan,moderate,private room,2003,676,135,5,18,4
10208177,unconfirmed,queens,flexible,private room,2011,930,186,3,34,3
13752286,unconfirmed,brooklyn,strict,entire home/apt,2004,422,84,3,3,2
19532658,unconfirmed,brooklyn,strict,shared room,2022,109,22,1,2,3
39276278,verified,manhattan,moderate,entire home/apt,2012,1143,229,6,17,5
40408493,verified,brooklyn,strict,entire home/apt,2012,1144,229,2,1,1
19440976,verified,brooklyn,strict,entire home/apt,2011,1117,223,2,35,4
25109783,verified,queens,strict,entire home/apt,2005,925,185,2,3,3
27316222,verified,queens,flexible,private room,2013,586,117,2,3,5
6757407,verified,queens,flexible,entire home/apt,2022,952,190,1,2,1
5133092,verified,manhattan,strict,entire home/apt,2017,907,181,3,2,3
28703599,verified,brooklyn,flexible,entire home/apt,2009,102,20,2,5,5
11982165,unconfirmed,manhattan,moderate,entire home/apt,2021,1091,218,2,26,4
36496552,verified,manhattan,moderate,entire home/apt,2013,383,77,30,25,2
26444140,unconfirmed,queens,flexible,private room,2009,796,159,1,15,3
25478167,unconfirmed,manhattan,flexible,private room,2005,572,114,1,2,4
3515958,verified,brooklyn,moderate,entire home/apt,2016,133,27,5,0,2
19813226,verified,brooklyn,moderate,entire home/apt,2014,902,180,3,3,4
56554984,verified,queens,moderate,private room,2007,1163,233,1,333,5
35495785,verified,brooklyn,flexible,entire home/apt,2019,560,112,30,3,5
13400471,unconfirmed,brooklyn,strict,entire home/apt,2014,1017,203,5,58,1
16184063,unconfirmed,manhattan,flexible,entire home/apt,2008,1087,217,2,26,4
36318712,unconfirmed,manhattan,moderate,entire home/apt,2013,148,30,30,1,2
22773554,verified,brooklyn,flexible,private room,2022,821,164,30,0,5
43841590,unconfirmed,bronx,flexible,private room,2015,1049,210,4,11,3
38952078,unconfirmed,brooklyn,strict,private room,2004,384,77,2,0,5
9300196,unconfirmed,manhattan,flexible,entire home/apt,2014,473,95,1,0,4
8957218,verified,manhattan,flexible,entire home/apt,2013,906,181,1,1,3
54639607,unconfirmed,manhattan,strict,entire home/apt,2010,947,189,3,12,2
41472775,verified,brooklyn,strict,entire home/apt,2019,289,58,2,13,4
10203206,verified,manhattan,moderate,private room,2004,108,22,3,2,3
15096584,verified,brooklyn,flexible,private room,2003,519,104,2,4,4
50918762,verified,brooklyn,flexible,entire home/apt,2015,706,141,3,5,1
27154398,verified,brooklyn,strict,private room,2003,387,77,1,0,3
14300720,unconfirmed,manhattan,strict,entire home/apt,2008,648,130,4,2,1
51024804,verified,brooklyn,strict,entire home/apt,2010,762,152,2,30,5
36750058,verified,manhattan,flexible,entire home/apt,2006,343,69,7,1,3
39330404,unconfirmed,brooklyn,strict,private room,2016,407,81,4,160,5
9499576,verified,brooklyn,flexible,entire home/apt,2019,539,108,4,5,3
21799297,verified,manhattan,flexible,entire home/apt,2018,1186,237,1,24,4
33382685,verified,manhattan,flexible,entire home/apt,2012,749,150,7,3,5
53446087,unconfirmed,staten island,strict,entire home/apt,2005,252,50,30,9,2
46754420,verified,queens,moderate,private room,2022,525,105,2,12,4
14566929,verified,manhattan,moderate,private room,2018,1117,223,1,0,3
18291640,unconfirmed,manhattan,moderate,entire home/apt,2004,873,175,3,8,4
1512766,unconfirmed,manhattan,strict,private room,2020,623,125,21,0,2
4594048,unconfirmed,manhattan,flexible,entire home/apt,2006,533,107,5,1,4
16282372,verified,brooklyn,strict,private room,2016,606,121,2,75,4
54667222,unconfirmed,brooklyn,flexible,private room,2003,682,136,2,41,3
43220805,unconfirmed,brooklyn,moderate,private room,2009,615,123,3,10,4
43830544,unconfirmed,manhattan,flexible,entire home/apt,2011,576,115,20,0,1
6179149,unconfirmed,brooklyn,moderate,entire home/apt,2021,1136,227,1,2,2
45846991,unconfirmed,manhattan,strict,entire home/apt,2004,558,112,2,37,4
2195961,verified,manhattan,flexible,entire home/apt,2019,97,19,20,33,2
30892364,verified,brooklyn,strict,entire home/apt,2021,509,102,1,25,2
40396895,unconfirmed,brooklyn,strict,entire home/apt,2006,782,156,5,0,4
34930230,unconfirmed,manhattan,flexible,entire home/apt,2006,96,19,1,3,4
36589339,unconfirmed,queens,strict,private room,2018,1172,234,5,1,4
19251537,verified,brooklyn,moderate,private room,2018,597,119,1,25,4
13317074,unconfirmed,manhattan,moderate,entire home/apt,2006,293,59,31,0,3
4756424,unconfirmed,brooklyn,strict,entire home/apt,2020,110,22,2,23,4
10909598,unconfirmed,queens,strict,private room,2015,696,139,1,13,5
39520395,verified,brooklyn,flexible,entire home/apt,2012,264,53,3,51,4
56540624,verified,brooklyn,flexible,private room,2007,460,92,2,151,4
5956019,unconfirmed,brooklyn,moderate,entire home/apt,2021,1172,234,5,0,1
49587719,unconfirmed,brooklyn,strict,entire home/apt,2011,539,108,2,87,3
